length_url,length_hostname,num_special_chars,num_digits,subdomain_count,domain_age,web_traffic,page_rank,google_index,status_encoded
26,17,78,0,3,-1,483429,4,0,0
57,17,114,171,2,3375,33346,4,0,0
27,18,54,0,2,8970,1192930,5,0,0
38,29,76,0,2,4484,262,4,1,1
36,29,72,0,2,7295,0,5,1,1
41,14,164,0,4,-1,0,0,1,1
102,15,102,102,1,2047,0,0,1,1
21,9,21,0,1,1629,0,0,1,1
57,33,171,57,3,5232,0,7,0,0
31,23,62,0,2,1091,1860501,2,0,0
32,25,64,0,2,7295,0,5,1,1
58,18,58,0,1,3154,0,3,1,1
31,6,31,0,1,2327,6131468,3,1,1
69,36,276,138,4,-1,0,0,1,1
25,16,50,0,2,4957,321038,2,0,0
29,21,58,0,2,8058,1203458,4,0,0
40,16,120,40,3,-1,0,0,1,1
115,31,460,115,4,1496,1096538,2,1,1
34,25,68,0,2,-1,0,2,0,0
47,24,47,0,1,-1,0,0,1,1
52,16,104,104,2,8346,1,10,0,1
51,27,204,0,4,-1,0,2,1,1
118,42,472,0,4,3992,5697976,0,1,1
136,13,136,272,1,778,0,1,1,1
50,19,150,0,3,3534,0,1,1,1
62,15,124,186,2,5273,41333,4,0,0
47,12,141,0,3,11262,54168,5,0,0
99,16,198,198,2,9318,13,7,1,0
33,26,66,0,2,7298,0,5,0,0
44,12,132,0,3,-1,8768700,2,0,1
30,21,60,30,2,564,0,2,0,1
51,13,153,0,3,9229,763,6,1,0
43,14,86,0,2,6087,1056,9,0,0
123,46,615,0,5,3993,5707171,0,1,1
41,17,82,0,2,5891,35,10,0,0
26,17,52,0,2,7389,848,5,0,0
70,22,350,0,5,5658,886,6,1,1
25,16,50,0,2,-1,0,2,0,0
26,15,52,0,2,2409,1324300,3,0,0
23,7,23,0,1,923,11493,6,1,1
37,24,74,0,2,5160,0,8,1,0
57,10,114,57,2,3251,421761,4,0,1
51,13,153,0,3,1337,0,0,1,1
31,23,62,0,2,2070,6641931,1,0,0
55,23,165,55,3,-1,0,0,1,1
75,25,225,0,3,5121,0,2,1,1
40,32,80,0,2,7297,0,5,0,0
34,26,68,34,2,-1,0,2,0,0
41,18,164,0,4,-1,982473,0,1,1
48,19,96,96,2,2411,0,4,0,0
35,12,70,0,2,834,10749999,1,1,1
36,16,72,0,2,7133,12,7,0,0
78,15,234,0,3,10320,3483,7,0,0
40,31,80,0,2,3180,1323616,2,0,0
19,10,19,0,1,-1,1239633,4,0,0
50,15,150,0,3,11555,609,7,0,0
52,21,104,52,2,1704,0,0,1,1
40,32,120,40,3,275,0,0,1,1
35,22,105,0,3,12165,5921,6,0,0
358,23,716,0,2,987,0,0,0,1
44,24,88,0,2,1787,0,0,1,1
36,16,108,0,3,-1,234071,2,1,1
37,14,74,0,2,1953,4365,3,1,1
52,19,52,52,1,6967,118171,5,0,0
50,10,100,0,2,2138,309082,7,1,1
67,18,67,335,1,2497,945088,4,0,0
45,26,135,0,3,4605,0,2,1,1
43,15,86,0,2,5636,2,10,0,0
36,28,72,36,2,7011,705069,2,1,1
38,11,114,0,3,1778,0,1,1,1
43,14,129,0,3,7160,2336,3,1,0
26,17,78,0,3,4514,0,2,0,0
78,16,234,0,3,5384,15400,5,0,0
76,34,152,152,2,7615,2188,5,0,0
26,17,78,0,3,-1,320977,3,0,0
52,13,52,0,1,2130,0,2,1,0
63,13,315,126,5,4565,7521365,4,1,1
119,19,238,1190,2,9108,1084,8,0,0
36,29,72,0,2,5808,10297537,3,0,0
31,14,31,0,1,1523,0,1,1,1
26,17,52,0,2,-1,260782,4,0,0
66,16,132,132,2,8348,1,10,0,1
68,42,272,0,4,3992,5697976,0,1,1
56,22,56,56,1,715,0,1,1,1
126,61,378,504,3,1659,2580873,0,1,1
69,18,138,207,2,6318,8262,6,0,0
73,13,146,511,2,5397,5752,6,0,0
49,27,147,98,3,6636,0,0,1,1
27,18,27,0,1,4633,1218702,2,0,0
33,15,33,0,1,1369,0,0,1,1
61,21,183,183,3,5458,335398,4,0,0
72,38,216,144,3,323,0,0,1,1
84,13,252,168,3,213,0,0,1,1
33,24,66,33,2,2837,0,2,1,1
71,15,284,0,4,8349,1,10,0,0
45,24,90,0,2,7157,2272,3,1,0
34,25,68,0,2,7295,0,5,1,1
78,16,156,546,2,5910,2140,6,0,0
25,16,50,25,2,4517,1499409,3,0,0
208,24,1456,624,7,-1,0,0,1,1
32,25,64,0,2,7295,0,5,1,1
42,18,168,0,4,4790,113061,4,1,1
98,12,98,196,1,1706,4830221,2,1,1
25,7,25,0,1,-1,70339,3,0,0
24,17,24,0,1,-1,0,2,0,0
58,26,174,58,3,4278,0,2,0,0
27,18,54,0,2,-1,897103,3,0,0
79,18,158,0,2,204,0,0,0,1
42,33,84,126,2,6497,245759,4,0,0
77,23,77,0,1,5767,0,2,1,1
95,15,190,190,2,9281,125,7,1,0
95,17,190,95,2,7403,7218,5,0,0
35,27,70,35,2,3460,273715,4,1,1
32,14,64,0,2,9265,8473,7,1,0
38,31,76,0,2,7295,0,5,1,1
43,18,86,0,2,9201,685,6,0,0
44,15,88,44,2,9283,124,7,0,0
36,25,72,0,2,6258,682,6,0,0
24,15,48,0,2,8315,4,5,0,0
42,8,42,0,1,3077,0,1,1,1
51,14,51,102,1,4091,2080075,3,1,1
45,21,45,0,1,3318,0,0,1,1
63,20,126,63,2,1048,0,0,1,1
22,11,22,0,1,2772,0,1,1,1
36,28,72,0,2,2805,0,1,0,0
32,23,64,0,2,8164,1273697,5,0,0
27,19,54,0,2,1664,4365827,1,0,0
30,14,90,0,3,-1,0,1,1,1
28,20,56,0,2,7191,0,2,0,0
30,21,60,0,2,1309,542841,2,0,0
49,24,98,0,2,444,0,2,1,1
94,12,94,94,1,872,0,0,1,1
26,18,52,0,2,2437,1328127,4,0,0
227,30,454,0,2,1610,3948303,0,1,1
75,14,300,75,4,5160,115,8,1,0
75,22,225,0,3,6425,1883099,5,0,0
44,35,88,0,2,7296,0,5,1,1
65,36,195,325,3,4069,0,2,0,0
48,18,144,96,3,523,0,3,1,1
96,20,96,672,1,3376,1654335,5,0,0
29,20,87,0,3,-1,15044,5,0,0
25,16,25,0,1,5080,2716802,4,0,0
59,21,177,177,3,6928,94719,4,1,0
61,12,183,122,3,6984,525473,5,0,0
30,21,60,0,2,1262,0,3,0,0
37,18,74,0,2,8227,0,5,0,0
31,22,62,0,2,2539,0,5,0,0
37,13,74,0,2,-1,0,2,1,1
36,27,72,0,2,3313,298753,3,0,0
42,14,126,0,3,7156,2272,3,1,0
70,24,210,0,3,5062,723831,1,1,0
88,17,176,792,2,1925,2709,5,0,0
151,25,906,151,6,-1,238118,5,1,1
33,25,33,0,1,396,0,0,1,1
28,13,56,0,2,2290,132459,4,1,1
32,25,64,0,2,7295,0,5,1,1
27,19,54,27,2,-1,1611338,4,0,0
22,13,44,22,2,3753,314249,2,0,0
22,13,44,0,2,806,45133,1,0,1
70,24,140,70,2,3538,0,2,1,1
53,22,106,106,2,7584,969,5,0,0
50,17,150,0,3,7108,135545,5,0,0
23,15,46,23,2,3571,211484,3,0,0
51,23,102,51,2,7839,606,6,0,0
58,16,116,0,2,8349,1,10,1,1
88,21,264,704,3,-1,19486,6,0,0
80,25,160,400,2,7883,475598,4,0,0
47,16,94,0,2,7132,12,7,0,0
220,14,1540,220,7,-1,0,0,1,1
39,10,78,78,2,2960,1148678,4,1,0
26,17,52,0,2,2051,890770,2,0,0
92,26,184,92,2,4170,0,3,1,1
85,21,170,85,2,4284,0,1,1,1
84,28,252,252,3,4306,16175,5,1,0
68,33,204,272,3,4821,151781,3,0,0
134,24,402,536,3,3381,0,0,1,1
40,25,80,0,2,1338,22211,6,1,1
87,16,174,0,2,7744,277,6,0,0
86,16,172,86,2,-1,0,0,1,1
24,15,48,0,2,1592,2506622,3,0,0
43,25,86,0,2,6255,688,6,0,0
51,23,102,102,2,7835,600,6,0,0
36,19,72,0,2,4723,2209903,3,1,1
46,17,46,92,1,2851,877707,2,0,1
54,14,108,0,2,6071,14420,5,0,0
103,35,412,515,4,7447,385,8,1,0
59,21,118,59,2,8215,216,8,0,0
35,28,70,0,2,7299,0,5,0,0
36,9,72,0,2,356,0,0,1,1
56,21,112,112,2,1350,488922,2,1,0
76,20,152,380,2,2133,11262,4,1,0
73,15,292,0,4,8346,1,10,0,0
77,40,154,77,2,6256,688,6,0,0
43,21,129,86,3,3415,0,0,1,1
29,20,58,0,2,7649,357469,4,0,0
50,23,100,50,2,7838,606,6,0,0
46,16,92,0,2,7134,13,7,0,0
25,16,50,0,2,2786,1090791,3,0,0
28,19,56,0,2,8934,18070,5,0,0
25,16,50,0,2,1205,355818,3,0,0
48,17,144,96,3,5526,10856,5,1,0
51,18,102,102,2,5906,1495,6,0,0
85,16,85,510,1,6064,219535,4,1,0
70,37,210,280,3,0,0,0,1,1
33,24,66,0,2,3494,3399200,3,0,0
98,26,196,196,2,2300,0,2,1,1
40,13,40,0,1,7967,7232787,2,1,1
29,21,58,0,2,1950,341948,1,1,1
80,16,160,80,2,3314,0,0,1,1
57,21,114,0,2,6338,289,5,0,0
99,25,198,198,2,8018,0,4,1,1
76,13,228,304,3,-1,2352325,5,0,0
126,61,378,504,3,1669,1961063,0,1,1
37,29,148,0,4,3433,0,0,1,1
43,14,129,0,3,7158,2294,3,0,0
125,26,375,625,3,8217,1509316,2,0,0
70,16,140,0,2,8347,1,10,1,1
56,21,280,0,5,12102,17784,5,0,0
82,23,164,492,2,139,0,0,1,1
128,50,512,128,4,3993,5707171,0,1,1
40,27,80,0,2,1953,4365,3,1,1
55,38,110,110,2,-1,0,2,1,1
41,20,123,0,3,8048,2615,6,0,0
129,14,258,516,2,276,0,0,1,1
32,19,64,0,2,6529,551720,4,0,0
128,50,512,128,4,3993,5707171,0,1,1
51,14,51,102,1,3871,22440,5,0,0
29,21,58,0,2,-1,936822,3,0,0
29,20,58,0,2,1336,20989,6,1,1
30,22,60,30,2,-1,0,2,0,0
56,37,224,168,4,5466,74,4,1,1
86,17,258,0,3,-1,8661090,1,1,1
25,18,50,0,2,93,0,0,1,1
21,14,42,0,2,7253,943419,1,1,1
30,10,30,0,1,4672,90,9,0,0
55,16,110,0,2,7130,12,7,0,0
29,13,87,0,3,-1,0,0,0,1
54,16,108,0,2,6215,3167,5,0,0
22,13,22,0,1,-1,173891,3,0,0
97,15,194,582,2,7982,13287,5,0,0
28,6,28,56,1,-1,1080945,3,0,1
63,27,126,63,2,2783,7664335,2,1,1
206,12,824,0,4,-1,0,0,1,1
72,18,360,72,5,6405,0,2,1,1
44,25,220,0,5,5627,0,5,1,1
48,29,96,48,2,4684,0,4,1,1
90,6,540,90,6,-1,502500,2,0,1
127,50,508,127,4,3993,5707171,0,1,1
128,50,512,128,4,3993,5707171,0,1,1
28,19,56,0,2,-1,1375774,3,0,0
25,16,50,0,2,5832,2383950,3,0,0
47,19,94,47,2,5751,3759,5,0,0
52,16,104,0,2,7134,12,7,0,0
80,27,240,320,3,5443,0,2,1,0
78,24,156,624,2,4847,6060,5,0,0
181,19,905,1086,5,-1,1835934,2,1,1
42,25,126,0,3,6253,272316,1,1,1
41,12,82,0,2,6532,0,0,1,1
47,27,188,0,4,-1,8615137,1,1,1
34,26,68,0,2,7309,0,5,0,1
21,12,42,0,2,8649,1409953,4,0,0
84,14,168,0,2,2192,0,0,1,1
88,28,176,440,2,4062,99,5,0,0
18,11,36,0,2,3691,1889322,2,0,0
80,20,240,320,3,9131,15561,6,1,0
99,15,198,0,2,8347,1,10,1,1
53,24,106,53,2,5259,579623,3,0,0
56,15,112,0,2,5636,2,10,0,0
38,31,76,0,2,-1,0,3,1,1
18,11,36,0,2,-1,735492,3,0,0
103,29,206,515,2,4059,99,5,0,0
36,17,72,0,2,90,0,2,1,1
26,17,52,0,2,3262,9832045,2,0,0
77,23,77,0,1,5767,0,2,1,1
22,13,44,0,2,4104,49465,3,0,0
31,23,93,0,3,3913,7604323,2,0,0
28,19,56,0,2,4489,0,3,0,1
79,28,316,79,4,252,2602858,0,1,1
89,30,356,445,4,7448,385,8,0,0
33,25,66,33,2,7297,0,5,0,0
30,18,30,30,1,-1,0,0,1,1
32,24,64,0,2,7299,0,5,0,0
60,27,240,60,4,-1,0,1,1,1
35,16,35,0,1,2674,8291831,3,0,0
55,36,165,110,3,1546,4669,2,1,1
33,20,66,0,2,5159,8007434,8,0,0
299,31,4485,598,15,3808,0,0,1,1
125,20,250,1125,2,8219,8755,5,0,0
66,27,132,0,2,2706,196027,4,1,0
41,20,123,41,3,5491,2902297,3,0,0
77,29,154,0,2,581,796025,3,0,1
57,28,228,0,4,-1,1539269,3,0,0
29,21,58,0,2,-1,509584,1,0,0
55,18,165,0,3,1800,0,1,1,1
32,24,64,0,2,2835,0,2,1,1
63,19,126,0,2,-1,0,0,0,1
31,24,31,0,1,-1,8063240,2,0,0
74,21,222,444,3,7688,383023,4,0,0
111,19,333,555,3,7792,557,8,0,0
15,4,15,0,1,-1,0,4,1,1
23,14,46,0,2,3088,2628104,2,0,0
204,27,408,408,2,7968,892,7,0,1
214,37,1070,0,5,7083,0,4,1,1
71,19,142,0,2,8000,237688,4,0,0
78,12,312,0,4,-1,0,0,1,1
36,29,72,0,2,7412,1561104,2,1,1
67,18,134,268,2,6587,2673,6,0,0
26,17,52,0,2,6991,406163,4,0,0
33,25,99,0,3,3698,179705,4,1,1
43,36,86,0,2,7295,0,5,1,1
30,19,60,0,2,2865,0,0,1,1
21,14,42,0,2,-1,0,3,0,0
27,19,54,0,2,1616,0,3,0,0
54,38,270,108,5,5616,0,5,1,1
52,28,104,0,2,5086,53314,5,0,0
30,21,60,30,2,6998,2435691,2,0,0
23,15,46,0,2,2166,898859,2,0,0
23,16,23,0,1,1493,0,2,0,0
29,21,58,0,2,1346,504286,2,0,0
47,19,141,0,3,8575,92470,5,0,0
153,21,306,153,2,4284,0,1,1,1
44,15,44,0,1,4937,64385,5,0,0
45,20,45,0,1,2172,1130377,4,1,1
34,26,68,34,2,2837,0,2,1,1
61,30,122,0,2,6256,688,6,0,0
43,15,129,0,3,-1,784159,3,1,1
67,17,134,0,2,6149,11846,5,1,0
30,23,60,0,2,7295,0,5,1,1
28,21,56,0,2,5160,0,8,0,0
45,18,135,45,3,7130,12,7,1,0
62,22,124,62,2,201,0,3,1,1
29,20,58,29,2,6304,428296,3,0,0
82,15,246,0,3,-1,276218,5,1,0
26,18,52,0,2,862,0,0,0,1
31,23,62,0,2,3312,833799,4,0,0
77,22,154,0,2,5783,50436,4,1,1
49,18,147,49,3,3857,1747496,4,1,0
18,10,36,0,2,-1,0,0,0,1
93,24,279,0,3,5232,0,7,0,0
123,46,615,0,5,3992,5707171,0,1,1
64,31,320,0,5,5627,0,5,1,1
159,14,318,0,2,-1,0,0,1,1
91,18,182,546,2,5222,135,8,0,0
75,20,150,0,2,8202,114489,5,0,0
32,23,64,0,2,7449,1307416,5,0,0
20,8,20,0,1,4383,0,2,1,1
33,12,66,0,2,8964,70,8,0,0
38,29,76,0,2,1456,0,1,0,0
63,18,126,0,2,2254,0,0,1,1
55,21,110,110,2,5032,8889671,2,0,0
50,20,150,0,3,8047,2604,6,0,0
40,31,80,80,2,-1,77586,1,1,1
72,32,144,576,2,-1,3541485,2,0,0
45,15,135,0,3,5812,10664,5,0,0
31,22,62,0,2,2006,3760288,3,0,0
90,23,270,90,3,-1,0,0,1,1
84,16,168,0,2,8347,1,10,1,1
35,26,70,0,2,2837,4073967,2,1,1
63,22,63,126,1,2809,0,0,1,1
35,20,70,0,2,212,0,0,1,1
24,10,24,0,1,5509,787013,2,1,1
24,16,48,0,2,3466,381443,4,0,0
26,12,26,0,1,1735,2262517,2,1,1
41,23,82,0,2,-1,0,2,1,0
49,16,98,0,2,7130,12,7,0,0
37,17,74,0,2,-1,3529045,2,1,0
46,17,138,0,3,-1,0,0,1,1
25,17,50,0,2,3040,112982,4,0,0
47,39,188,94,4,5612,5865346,5,1,1
90,16,180,630,2,5414,55888,4,0,0
24,16,48,0,2,7251,940265,1,1,1
29,20,58,0,2,5613,0,5,1,1
53,16,159,0,3,7692,502614,5,0,0
85,14,85,850,1,5797,1518,7,0,0
70,9,420,0,6,2350,0,2,1,1
26,17,78,0,3,-1,988977,2,0,0
47,16,94,0,2,7132,12,7,0,0
61,16,183,0,3,7071,76196,5,0,0
65,20,260,0,4,8592,4293,5,0,0
33,16,66,0,2,582,238940,3,1,1
27,19,54,0,2,5342,2415737,3,0,0
124,50,496,124,4,3993,5707171,0,1,1
51,13,51,0,1,4410,0,2,1,1
35,14,70,0,2,6977,120226,5,0,0
68,18,136,476,2,5034,204376,4,0,0
30,22,60,0,2,-1,4286481,2,0,0
29,21,58,0,2,6391,413,5,0,0
70,43,350,140,5,505,0,0,1,1
105,18,315,735,3,3037,3636,5,0,0
148,16,296,148,2,883,0,0,1,1
127,50,508,127,4,3992,5697976,0,1,1
57,23,171,171,3,8373,1352921,4,0,0
70,45,350,140,5,5616,0,5,1,1
31,24,62,0,2,3579,3148672,2,0,0
24,16,72,0,3,-1,0,3,0,0
26,18,52,0,2,-1,0,1,0,0
51,17,51,0,1,155,9655552,0,1,1
303,15,909,303,3,-1,0,0,1,1
26,17,52,0,2,6564,51845,4,0,0
27,19,54,0,2,5617,0,2,0,0
59,15,118,0,2,8829,2635,6,0,0
30,21,60,30,2,7296,0,5,1,1
42,22,84,0,2,7740,779,6,0,0
39,31,78,117,2,2718,0,2,0,0
33,11,66,33,2,-1,163131,4,0,0
41,21,82,0,2,7530,23288,4,1,1
50,16,150,0,3,7376,6362655,5,0,0
25,16,50,0,2,9041,1936483,4,0,0
55,18,110,0,2,3839,21416,6,1,0
36,15,72,0,2,-1,0,0,1,1
45,17,135,0,3,1818,8021772,0,1,1
70,49,350,140,5,5626,0,5,1,1
76,50,304,76,4,4003,5816617,0,1,1
106,19,212,106,2,2046,0,0,1,1
30,21,60,0,2,-1,211600,4,0,0
22,14,66,0,3,-1,555264,2,0,0
41,17,123,41,3,-1,0,0,1,1
70,27,280,70,4,4286,262783,4,0,0
42,14,84,0,2,1953,4365,3,0,1
56,25,112,56,2,-1,590567,2,1,1
27,19,54,0,2,1382,67497,2,0,0
30,13,60,30,2,3777,6328,7,0,0
38,18,114,0,3,7133,12,7,1,0
75,42,450,150,6,5626,0,5,1,1
77,16,231,231,3,9010,446919,5,1,0
77,27,231,0,3,152,5008870,0,1,1
67,28,201,0,3,7119,163874,5,0,0
78,13,234,78,3,630,0,2,1,1
34,11,34,0,1,7491,63,10,0,0
19,11,38,19,2,54,0,0,1,1
55,16,110,0,2,8520,8,10,0,0
40,13,160,0,4,-1,0,0,1,1
89,20,178,534,2,4211,165366,4,1,0
45,21,90,0,2,3772,35245,4,0,0
74,22,222,0,3,-1,171134,5,0,0
50,25,100,100,2,5271,4135720,0,1,1
19,11,19,0,1,-1,406442,3,0,0
330,16,1320,2640,4,7490,376,7,0,1
42,22,84,42,2,27,0,0,1,1
43,28,172,0,4,2215,627168,1,1,1
21,12,42,0,2,-1,676660,5,0,0
127,50,508,127,4,3992,5697976,0,1,1
62,26,186,0,3,12712,1117,6,1,0
36,28,72,36,2,2837,0,2,1,1
27,19,54,27,2,3313,384896,3,0,0
26,15,26,0,1,-1,0,0,1,1
66,22,132,264,2,4641,6166,6,0,0
50,24,100,0,2,4545,254352,4,0,1
45,19,90,45,2,8539,29422,5,0,0
31,23,62,0,2,7295,0,5,1,1
30,21,60,30,2,1,0,0,1,1
33,13,66,0,2,7717,891900,4,0,0
36,21,72,0,2,2881,5754,4,1,1
45,16,90,0,2,7132,12,7,0,0
44,16,88,0,2,7133,12,7,0,0
43,15,86,0,2,5636,2,10,0,0
64,25,192,0,3,1338,22211,6,1,1
92,21,276,0,3,259,0,1,1,1
33,24,66,0,2,-1,1593690,3,0,0
74,66,222,296,3,8181,178077,4,1,0
255,17,765,2040,3,9338,21,5,0,1
219,13,219,438,1,778,0,1,1,1
54,31,108,54,2,2132,17569,4,1,0
31,19,62,0,2,-1,788916,4,0,0
28,20,56,0,2,734,3941699,2,0,1
23,11,23,0,1,-1,121046,3,0,0
188,13,752,0,4,-1,0,0,0,1
23,14,46,0,2,4666,747137,3,0,0
29,20,58,0,2,1163,0,2,0,0
263,214,3419,0,13,2660,0,4,1,1
36,9,36,0,1,2247,50432,5,0,0
120,42,480,0,4,3992,5697976,0,1,1
34,17,102,0,3,7062,1760637,1,1,1
60,23,120,60,2,345,0,0,1,1
64,20,192,192,3,6724,13495,5,0,0
28,19,56,0,2,2858,291303,4,0,0
97,22,97,97,1,835,0,0,1,1
48,34,144,96,3,184,0,0,1,1
72,13,216,288,3,-1,8013,6,1,0
49,21,147,0,3,-2,131425,5,0,0
74,18,296,74,4,10673,23,8,1,0
34,21,68,0,2,5160,0,8,0,0
43,16,86,0,2,8348,1,10,0,1
88,14,176,528,2,6991,4524,5,0,0
56,19,112,112,2,6111,0,3,0,0
22,15,44,0,2,995,0,1,0,0
49,20,98,0,2,9091,25870,4,0,0
73,13,146,657,2,7419,285,7,0,0
52,15,104,0,2,2397,7613314,1,1,1
31,16,62,0,2,4190,21732,6,0,0
40,14,160,0,4,-1,0,0,1,1
31,23,62,0,2,7295,0,5,1,1
66,20,132,66,2,4,0,0,1,1
27,19,54,0,2,1128,0,0,0,0
88,19,352,440,4,8758,947,8,0,0
55,13,165,55,3,9800,72,8,0,0
74,7,74,444,1,3565,39004,6,0,0
37,16,74,0,2,451,0,0,1,1
23,14,69,0,3,-1,439401,3,0,0
110,38,330,220,3,-1,0,2,1,1
132,26,264,264,2,8019,0,4,1,1
63,24,189,189,3,5208,27898,5,0,0
25,11,25,0,1,519,0,0,1,1
83,18,166,747,2,9221,0,4,1,0
22,15,44,22,2,-1,0,2,1,1
54,20,162,108,3,6739,10600,6,0,0
91,25,182,637,2,3930,1051803,3,0,0
40,16,40,0,1,5554,926922,4,0,0
48,41,288,0,6,-1,0,0,1,1
145,32,435,435,3,7086,18105,3,1,1
36,16,72,0,2,8519,8,10,1,0
81,33,162,81,2,1184,0,1,1,1
60,19,60,240,1,3855,0,2,0,0
38,31,76,0,2,7295,0,5,1,1
77,23,77,0,1,5767,0,2,1,1
27,18,54,0,2,1230,123186,2,1,1
50,17,150,0,3,8145,12421,6,0,0
203,9,406,0,2,-1,0,0,1,1
54,22,216,0,4,-1,0,0,1,1
36,18,72,0,2,473,0,0,1,1
25,16,50,0,2,2887,195017,3,0,0
32,23,96,0,3,-1,1363440,2,0,0
29,13,58,0,2,2052,6963675,0,1,1
81,15,243,0,3,8205,0,3,1,0
157,21,628,157,4,6019,3365993,4,1,1
54,9,270,0,5,2350,0,2,1,1
76,29,228,0,3,2370,0,2,1,1
92,24,276,0,3,4313,219768,3,1,1
97,16,194,0,2,7841,3990,5,0,0
74,12,148,148,2,9286,153840,5,1,0
164,21,492,164,3,4284,0,1,1,1
37,30,74,37,2,-1,77586,1,1,1
132,16,396,0,3,7765,32,5,0,1
25,16,25,0,1,2005,350582,4,0,0
49,16,98,0,2,7133,12,7,0,0
26,18,52,0,2,1186,141129,1,0,0
53,16,159,0,3,-1,0,0,1,1
25,17,50,0,2,6986,407240,3,0,0
29,20,58,0,2,4258,422100,4,0,0
29,21,58,29,2,4087,940638,3,0,0
65,36,325,130,5,5626,0,5,1,1
67,14,134,0,2,4376,0,1,1,1
53,20,106,159,2,9078,43635,6,0,0
56,20,280,0,5,7473,0,4,1,1
56,21,112,56,2,767,0,2,1,1
63,24,126,441,2,-1,853259,3,0,0
44,35,88,0,2,7298,275769,5,0,0
43,15,129,0,3,7156,2250,3,0,0
57,12,171,114,3,9265,8548,7,1,0
91,20,273,91,3,518,4431878,0,1,1
179,6,1074,0,6,-1,10534904,0,1,1
118,38,236,118,2,1279,0,0,1,1
36,19,72,0,2,61,0,0,1,1
44,15,132,0,3,7157,2294,3,0,0
33,16,66,0,2,8518,8,10,0,0
65,17,130,65,2,6697,3822,7,0,0
46,16,92,46,2,6264,5725,5,0,0
33,24,66,0,2,2917,68190,6,0,0
150,12,600,0,4,-1,0,0,1,1
21,12,42,0,2,7969,15330,5,0,0
56,31,168,56,3,8050,1593,5,1,0
41,31,82,0,2,-1,0,4,0,0
26,17,52,0,2,-1,0,2,0,0
76,50,304,76,4,3993,5707171,0,1,1
85,10,85,680,1,6064,10507,5,0,0
90,34,180,540,2,7616,2190,5,0,0
27,16,54,0,2,1703,1095998,1,0,0
36,28,72,0,2,7296,1488112,5,0,0
70,18,210,0,3,6348,188311,4,0,0
113,12,339,0,3,6677,0,0,1,1
22,14,44,0,2,1986,0,3,0,0
31,18,31,0,1,6,0,0,1,1
41,32,82,0,2,7447,0,8,0,0
89,11,178,712,2,1436,2323308,2,0,0
51,21,102,0,2,2314,0,0,1,1
25,16,50,0,2,-1,0,0,0,1
27,18,54,0,2,-1,0,1,0,0
35,26,70,0,2,7296,0,5,1,1
38,14,114,0,3,8272,13549,5,0,0
48,17,192,0,4,11909,5646,5,1,0
76,17,228,228,3,6242,2409,6,0,0
38,30,76,0,2,7621,56198,6,1,1
45,18,90,0,2,1414,0,0,1,1
30,15,60,0,2,889,0,1,1,1
76,20,152,304,2,4502,896069,5,1,0
31,24,62,0,2,7297,0,5,1,1
77,8,154,77,2,5927,0,1,1,1
88,32,352,88,4,1533,4623,2,1,1
56,15,168,0,3,-1,0,0,1,1
51,24,153,0,3,6106,737,6,1,0
33,19,66,0,2,7140,0,5,0,0
93,18,372,0,4,-1,2818,6,0,0
98,21,196,392,2,5738,8559,6,0,0
41,11,41,41,1,1345,0,4,1,1
38,16,76,0,2,-1,0,0,1,1
98,19,196,196,2,3078,0,0,1,1
43,14,86,0,2,4918,19671,5,0,0
78,12,156,78,2,7449,21320,5,1,1
23,15,46,0,2,-1,1054810,3,0,0
201,18,603,0,3,1479,0,1,1,1
31,22,62,31,2,6467,37793,4,0,0
68,19,204,0,3,6109,1617,5,0,0
32,15,64,0,2,7808,8348,6,0,0
42,19,84,0,2,5844,6767,5,0,0
48,20,144,0,3,8047,2604,6,0,0
198,19,1188,792,6,678,10421362,3,1,1
54,11,108,0,2,7827,383,6,1,1
50,31,150,0,3,5026,0,1,1,1
54,18,162,54,3,10674,23,8,1,0
28,19,56,0,2,5981,0,2,0,0
27,19,54,0,2,5910,1860613,3,0,0
40,17,120,0,3,8147,12601,6,0,0
44,26,88,0,2,2345,237648,2,1,0
49,18,98,0,2,-1,6129966,3,0,0
26,18,52,0,2,-1,0,0,0,0
81,12,162,81,2,8945,32,7,1,0
127,50,508,127,4,4003,5816617,0,1,1
36,18,108,0,3,92,0,0,1,1
61,20,122,0,2,-1,9417793,0,1,1
64,8,128,0,2,3688,0,2,1,1
38,15,76,0,2,5636,2,10,0,0
53,26,106,53,2,1953,4365,3,1,1
30,21,60,0,2,-1,0,4,0,0
52,24,156,0,3,-1,331651,4,0,0
40,11,40,0,1,4706,47113,4,0,0
41,15,123,82,3,4861,0,3,0,0
60,21,120,180,2,5509,1290,7,0,0
17,10,34,0,2,4516,144211,4,0,0
48,20,144,0,3,8048,2604,6,0,0
78,69,312,156,4,5627,0,5,1,1
34,25,68,0,2,-1,314851,2,0,0
44,36,132,132,3,165,0,0,1,1
48,17,48,48,1,4629,0,2,1,1
143,26,715,0,5,5613,0,5,1,1
56,16,168,0,3,1971,0,0,0,1
65,14,195,260,3,11049,549,6,0,0
73,18,219,0,3,761,0,0,1,1
29,22,58,0,2,6466,0,3,0,0
71,20,213,355,3,1731,7026810,0,0,0
25,16,50,0,2,4473,0,3,0,0
110,17,440,110,4,4609,0,3,1,1
80,22,240,80,3,5826,0,0,1,1
54,26,108,54,2,786,0,0,1,1
70,45,350,140,5,5616,0,5,1,1
71,28,142,284,2,7445,5393701,8,0,0
